"","code","id","country","year","law","gdpcap","oda","polity","vote_un","conflict","ciri_physical","ciri_empower","ngo_member","compete","yrsoffc","party_orient","opposition","region_context","common_law"
"213","BHS",19,"Bahamas",2010,0,21013.9,NA,NA,0.230769,0,6,13,NA,0,3,1,"46.950000760000002",0.371429,1
"214","BHS",19,"Bahamas",2011,0,21022.4,NA,NA,0.277778,0,NA,NA,NA,0,4,1,"46.950000760000002",0.4,1
"215","BHS",19,"Bahamas",2012,0,21083.6,NA,NA,0.240741,0,NA,NA,NA,NA,5,1,"46.950000760000002",0.4,1
"216","BHR",18,"Bahrain",1993,0,14602.9,1.7e+08,11,0.227273,0,5,6,233,0,22,0,"0",0.157895,0
"217","BHR",18,"Bahrain",1994,0,14209.4,1.4e+08,11,0.367347,0,6,4,252,0,23,0,"0",0.157895,0
"218","BHR",18,"Bahrain",1995,0,14386.5,1.3e+08,11,0.258065,0,4,3,263,0,24,0,"0",0.157895,0
"219","BHR",18,"Bahrain",1996,0,14565.2,1.8e+08,11,0.363636,0,3,5,264,0,25,0,"0",0.157895,0
"220","BHR",18,"Bahrain",1997,0,14570.7,2.3e+08,11,0.297872,0,5,5,264,0,26,0,"0",0.157895,0
"221","BHR",18,"Bahrain",1998,0,14770.8,3.1e+08,11,0.270833,0,3,4,276,0,27,0,"0",0.157895,0
"222","BHR",18,"Bahrain",1999,0,14844,9.3e+07,11,0.254902,0,5,5,288,0,28,0,"0",0.157895,0
"223","BHR",18,"Bahrain",2000,0,14991.6,9.4e+07,11,0.217391,0,3,4,312,0,1,0,"0",0.210526,0
"224","BHR",18,"Bahrain",2001,0,14996.5,1.2e+08,12,0.14,0,6,5,316,0,2,0,"0",0.210526,0
"225","BHR",18,"Bahrain",2002,1,15057.1,9.6e+07,13,0.118644,0,7,6,320,0,3,0,"0",0.263158,0
"226","BHR",18,"Bahrain",2003,0,15315.1,1.8e+08,3,0.123077,0,7,6,341,NA,NA,NA,"0",4,0
"227","BHR",18,"Bahrain",2004,0,15217.8,7.3e+07,3,0.1,0,6,6,347,NA,NA,NA,"0",5,0
"228","BHR",18,"Bahrain",2005,0,15303.8,NA,3,0.080645,0,6,3,351,NA,NA,NA,"0",6,0
"229","BGD",16,"Bangladesh",1993,0,286.05,2.1e+09,16,0.244444,0,5,6,510,0,2,0,".",0.227273,1
"230","BGD",16,"Bangladesh",1994,0,291.464,2.6e+09,16,0.339623,0,3,7,523,0,3,0,".",0.227273,1
"231","BGD",16,"Bangladesh",1995,0,299.44,1.7e+09,16,0.276923,0,3,9,549,0,4,0,".",0.227273,1
"232","BGD",16,"Bangladesh",1996,0,306.801,1.7e+09,16,0.333333,0,3,9,564,2,5,0,".",0.227273,1
"233","BGD",16,"Bangladesh",1997,0,316.746,1.6e+09,16,0.283019,0,4,9,564,0,1,0,".",0.227273,1
"234","BGD",16,"Bangladesh",1998,0,326.681,1.8e+09,16,0.266667,0,3,8,590,0,2,0,".",0.227273,1
"235","BGD",16,"Bangladesh",1999,0,336.028,1.8e+09,16,0.245283,0,4,9,593,0,3,0,".",0.227273,1
"236","BGD",16,"Bangladesh",2000,0,349.505,1.8e+09,16,0.254902,0,2,7,619,0,4,0,".",0.272727,1
"237","BGD",16,"Bangladesh",2001,0,361.531,1.7e+09,16,0.156863,0,4,8,633,2,5,0,".",0.318182,1
"238","BGD",16,"Bangladesh",2002,0,371.221,1.4e+09,16,0.135593,0,1,7,641,0,1,0,"40.130001069999999",0.304348,1
"239","BGD",16,"Bangladesh",2003,0,384.613,1.9e+09,16,0.138462,0,0,6,684,0,2,0,"40.130001069999999",0.347826,1
"240","BGD",16,"Bangladesh",2004,0,402.8,1.8e+09,16,0.1,0,1,7,692,0,3,0,"40.130001069999999",0.347826,1
"241","BGD",16,"Bangladesh",2005,0,421.123,1.6e+09,16,0.107692,0,0,8,704,0,4,0,"40.130001069999999",0.434783,1
"242","BGD",16,"Bangladesh",2006,0,443.668,1.4e+09,16,0.069444,0,1,7,711,0,5,0,".",0.478261,1
"243","BGD",16,"Bangladesh",2007,0,467.065,1.6e+09,14,0.088235,0,0,6,708,0,NA,NA,"-999",0.521739,1
"244","BGD",16,"Bangladesh",2008,0,490.907,2.2e+09,14,0.125,0,1,7,NA,2,NA,NA,"-999",0.521739,1
"245","BGD",16,"Bangladesh",2009,0,513.768,1.3e+09,15,0.156863,0,1,7,NA,0,1,0,".",0.608696,1
"246","BGD",16,"Bangladesh",2010,0,539.1,1.5e+09,15,0.169811,0,2,7,NA,0,2,0,".",0.652174,1
"247","BGD",16,"Bangladesh",2011,0,568.727,1.5e+09,15,0.192308,0,NA,NA,NA,0,3,0,".",0.652174,1
"248","BGD",16,"Bangladesh",2012,0,597.494,NA,NA,0.214286,0,NA,NA,NA,0,4,0,".",0.73913,1
"249","BRB",26,"Barbados",1993,0,9194.96,6400000,NA,0.268293,0,NA,NA,331,0,6,1,"43",0.114286,1
"250","BRB",26,"Barbados",1994,0,9533.96,1900000,NA,0,0,NA,NA,333,0,7,1,"43",0.142857,1
"251","BRB",26,"Barbados",1995,0,9649.41,-1500000,NA,0.381818,0,NA,NA,349,0,1,3,"38.75",0.142857,1
"252","BRB",26,"Barbados",1996,0,9799.6,6100000,NA,0.488889,0,NA,NA,346,0,2,3,"38.75",0.142857,1
"253","BRB",26,"Barbados",1997,0,10397.8,7e+06,NA,0.326531,0,NA,NA,346,0,3,3,"38.75",0.142857,1
"254","BRB",26,"Barbados",1998,0,10794.2,2.4e+07,NA,0.311111,0,NA,NA,348,0,4,3,"38.75",0.142857,1
"255","BRB",26,"Barbados",1999,0,11038.7,-3400000,NA,0.319149,0,NA,NA,346,NA,5,3,"38.75",0.142857,1
"256","BRB",26,"Barbados",2000,0,11252.9,790000,NA,0.307692,0,NA,NA,356,0,6,3,"35",0.142857,1
"257","BRB",26,"Barbados",2001,0,10640.2,-3100000,NA,0.183673,0,7,14,359,0,7,3,"35",0.142857,1
"258","BRB",26,"Barbados",2002,0,10216.2,5e+06,NA,0.186441,0,NA,NA,356,0,8,3,"35",0.142857,1
"259","BRB",26,"Barbados",2003,0,10370.5,2.8e+07,NA,0.122807,0,7,14,387,NA,9,3,"35",0.2,1
"260","BRB",26,"Barbados",2004,0,10699,3.6e+07,NA,0.107143,0,7,14,377,0,10,3,"44.090000150000002",0.257143,1
"261","BRB",26,"Barbados",2005,0,10984.5,-2600000,NA,0.098361,0,7,14,386,0,11,3,"44.090000150000002",0.314286,1
"262","BRB",26,"Barbados",2006,0,11304.1,-2600000,NA,0.059701,0,6,14,388,0,12,3,"44.090000150000002",0.314286,1
"263","BRB",26,"Barbados",2007,0,11302.4,1.9e+07,NA,0.079365,0,7,14,384,0,13,3,"44.090000150000002",0.342857,1
"264","BRB",26,"Barbados",2008,0,11267.4,7200000,NA,0.114754,0,6,11,NA,NA,14,3,"44.090000150000002",0.342857,1
"265","BRB",26,"Barbados",2009,0,10617.8,1.3e+07,NA,0.153846,0,7,13,NA,0,1,1,"33",0.342857,1
"266","BRB",26,"Barbados",2010,0,NA,1.7e+07,NA,0.176471,0,7,13,NA,0,2,1,"33",0.371429,1
"267","BRB",26,"Barbados",2011,0,NA,NA,NA,0.272727,0,NA,NA,NA,0,3,1,"33",0.4,1
"268","BRB",26,"Barbados",2012,0,NA,NA,NA,0.236364,0,NA,NA,NA,0,4,1,"33",0.4,1
"269","BLR",21,"Belarus",1993,0,1911.9,2.6e+08,NA,0.375,0,7,7,164,0,2,3,".",0,0
"270","BLR",21,"Belarus",1994,0,1690.19,1.6e+08,NA,0.5,0,7,7,222,2,3,3,".",0,0
"271","BLR",21,"Belarus",1995,0,1519.31,2.8e+08,NA,0.384615,0,5,5,291,2,1,0,".",0,0
"272","BLR",21,"Belarus",1996,0,1567.08,1e+08,NA,0.5,0,4,3,337,0,2,0,".",0,0
"273","BLR",21,"Belarus",1997,0,1753.15,6.1e+07,NA,0.390244,0,5,2,337,0,3,0,".",0,0
"274","BLR",21,"Belarus",1998,0,1909.47,4.6e+07,NA,0.3,0,4,3,439,0,4,0,"0",0,0
"275","BLR",21,"Belarus",1999,0,1981.08,4.4e+07,NA,0.244444,0,5,3,474,0,5,0,"0",0,0
"276","BLR",21,"Belarus",2000,0,2102.27,3.6e+07,NA,0.26,0,4,4,484,2,6,0,"0",0,0
"277","BLR",21,"Belarus",2001,1,2218.69,5.2e+07,NA,0.162791,0,5,2,500,2,7,0,"0",0,0
"278","BLR",21,"Belarus",2002,0,2345.51,5.4e+07,NA,0.115385,0,5,1,524,0,8,0,"0",0,0
"279","BLR",21,"Belarus",2003,0,2528.13,6.1e+07,NA,0.152542,0,5,1,553,0,9,0,"0",0.166667,0
"280","BLR",21,"Belarus",2004,0,2837,6e+07,NA,0.075472,0,3,2,574,2,10,0,"0",0.166667,0
"281","BLR",21,"Belarus",2005,0,3126.37,6.9e+07,NA,0.105263,0,5,1,587,0,11,0,"0",0.25,0
"282","BLR",21,"Belarus",2006,0,3460.07,9e+07,NA,0.086957,0,4,1,612,2,12,0,"0",0.25,0
"283","BLR",21,"Belarus",2007,0,3776.57,8.9e+07,NA,0.063492,0,4,3,615,0,13,0,"0",0.333333,0
"284","BLR",21,"Belarus",2008,0,4177.59,1.1e+08,NA,0.086207,0,4,4,NA,2,14,0,"0",0.333333,0
"285","BLR",21,"Belarus",2009,0,4193.66,1.1e+08,NA,0.142857,0,3,2,NA,0,15,0,"0",0.416667,0
"286","BLR",21,"Belarus",2010,0,4524.67,1.5e+08,NA,0.145833,0,2,2,NA,2,16,0,"0",0.5,0
"287","BEL",13,"Belgium",1993,0,28415.6,NA,20,0.65625,0,8,14,2754,0,1,1,"11.899999619999999",0.083333,0
"288","BEL",13,"Belgium",1994,0,29242.3,NA,20,0.707317,0,8,14,2834,0,2,1,"11.899999619999999",0.083333,0
"289","BEL",13,"Belgium",1995,0,29877,NA,20,0.674419,0,8,13,2945,2,3,1,"11.899999619999999",0.083333,0
"290","BEL",13,"Belgium",1996,0,30243.6,NA,20,0.68,0,8,14,3017,0,4,1,"13.100000380000001",0.083333,0
"291","BEL",13,"Belgium",1997,0,31297.3,NA,20,0.608696,0,8,14,3017,0,5,1,"13.100000380000001",0.083333,0
"292","BEL",13,"Belgium",1998,0,31833,NA,20,0.585366,0,7,14,3139,0,6,1,"13.100000380000001",0.083333,0
"293","BEL",13,"Belgium",1999,0,32884.3,NA,20,0.581395,0,7,13,3162,2,7,1,"14.09000015",0.083333,0
"294","BEL",13,"Belgium",2000,0,34008.5,NA,20,0.568182,0,8,13,3334,0,1,1,"14.09000015",0.083333,0
"295","BEL",13,"Belgium",2001,0,34165.5,NA,20,0.5,0,7,13,3375,0,2,1,"14.09000015",0.083333,0
"296","BEL",13,"Belgium",2002,0,34475.1,NA,20,0.458333,0,8,14,3431,0,3,1,"14.09000015",0.083333,0
"297","BEL",13,"Belgium",2003,0,34608.1,NA,20,0.490566,0,8,14,3656,2,4,1,"14.09000015",0.083333,0
"298","BEL",13,"Belgium",2004,0,35586.9,NA,20,0.431373,0,7,14,3643,0,5,1,"13.30000019",0.083333,0
"299","BEL",13,"Belgium",2005,0,36011.5,NA,20,0.4,0,8,13,3699,0,6,1,"13.30000019",0.083333,0
"300","BEL",13,"Belgium",2006,0,36728.6,NA,20,0.344828,0,8,13,3718,0,7,1,"13.30000019",0.083333,0
"301","BEL",13,"Belgium",2007,0,37511.2,NA,18,0.4,0,8,13,3704,2,8,1,"13.30000019",0.083333,0
"302","BEL",13,"Belgium",2008,0,37582.6,NA,18,0.365385,0,7,13,NA,0,1,1,"11.989999770000001",0.083333,0
"303","BEL",13,"Belgium",2009,0,36242.4,NA,18,0.574468,0,7,14,NA,0,1,1,"11.989999770000001",0.083333,0
"304","BEL",13,"Belgium",2010,0,36780.4,NA,18,0.5,0,7,14,NA,2,2,1,"11.989999770000001",0.083333,0
"305","BEL",13,"Belgium",2011,0,36941.2,NA,18,0.638298,0,NA,NA,NA,0,3,1,"17.399999619999999",0.083333,0
"306","BEL",13,"Belgium",2012,0,36525.3,NA,NA,0.5,0,NA,NA,NA,0,1,3,"17.399999619999999",0.083333,0
"307","BLZ",22,"Belize",1993,0,3200.82,4.7e+07,NA,0.292683,0,6,13,184,0,4,1,"48.112000007629298",0.114286,1
"308","BLZ",22,"Belize",1994,0,3143.64,4.9e+07,NA,0.372093,0,7,14,188,0,1,1,"51.229999540000001",0.142857,1
"309","BLZ",22,"Belize",1995,0,3093.35,2.5e+07,NA,0.354839,0,7,13,194,0,2,1,"51.229999540000001",0.142857,1
"310","BLZ",22,"Belize",1996,0,3057.58,2.9e+07,NA,0.415094,0,7,13,199,0,3,1,"51.229999540000001",0.142857,1
"311","BLZ",22,"Belize",1997,0,3077.45,2.1e+07,NA,0.306122,0,7,13,199,0,4,1,"51.229999540000001",0.142857,1
"312","BLZ",22,"Belize",1998,0,3098.98,2.3e+07,NA,0.238095,0,7,13,204,NA,5,1,"51.229999540000001",0.142857,1
"313","BLZ",22,"Belize",1999,0,3272.55,6.2e+07,NA,0.266667,0,7,13,212,0,1,1,"39.112000007629298",0.142857,1
"314","BLZ",22,"Belize",2000,0,3594.96,2.5e+07,NA,0.333333,0,5,13,214,0,2,1,"39.112000007629298",0.142857,1
"315","BLZ",22,"Belize",2001,0,3671.42,3.6e+07,NA,0.162162,0,7,13,206,0,3,1,"39.120000076293898",0.142857,1
"316","BLZ",22,"Belize",2002,0,3757.96,3.4e+07,NA,0.169492,0,6,11,198,0,4,1,"39.112000007629298",0.142857,1
"317","BLZ",22,"Belize",2003,1,4003.61,1.6e+07,NA,0.15873,0,6,13,222,NA,5,1,"39.112000007629298",0.2,1
"318","BEN",14,"Benin",1993,0,465.945,4.4e+08,16,0.238095,0,8,10,327,0,2,3,"0",0.041667,0
"319","BEN",14,"Benin",1994,0,458.571,3.8e+08,16,0.36,0,6,12,343,0,3,3,"0",0.041667,0
"320","BEN",14,"Benin",1995,0,470.136,3.8e+08,16,0.283333,0,8,11,291,2,4,3,"0",0.041667,0
"321","BEN",14,"Benin",1996,0,475.325,3.9e+08,16,0.350877,0,8,11,365,2,5,0,".",0.0625,0
"322","BEN",14,"Benin",1997,0,487.969,3.4e+08,16,0.27451,0,8,11,365,0,1,0,".",0.0625,0
"323","BEN",14,"Benin",1998,0,492.947,3.1e+08,16,0.255319,0,7,13,369,0,2,0,".",0.083333,0
"324","BEN",14,"Benin",1999,0,504.332,3.2e+08,16,0.212766,0,8,11,370,2,3,0,".",0.145833,0
"325","BEN",14,"Benin",2000,0,512.955,4.2e+08,16,0.266667,0,7,13,378,0,4,0,"22.690000529999999",0.166667,0
"326","BEN",14,"Benin",2001,0,527.874,4.7e+08,16,0.173913,0,7,11,378,2,5,0,"22.690000529999999",0.1875,0
"327","BEN",14,"Benin",2002,0,533.383,3.6e+08,16,0.090909,0,7,10,382,0,6,0,"22.690000529999999",0.208333,0
"328","BEN",14,"Benin",2003,1,535.954,4.1e+08,16,0.153846,0,6,10,401,2,7,0,"22.690000529999999",0.25,0
"329","BMU",23,"Bermuda",1993,0,54939.6,-6700000,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.114286,0
"330","BMU",23,"Bermuda",1994,0,54887.1,-1.7e+07,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.142857,0
"331","BMU",23,"Bermuda",1995,0,56893.1,-2400000,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.142857,0
"332","BMU",23,"Bermuda",1996,0,58000.7,-4900000,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.142857,0
"333","BMU",23,"Bermuda",1997,0,60299.7,-1.1e+07,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.142857,0
"334","BMU",23,"Bermuda",1998,0,62192.9,740000,NA,NA,0,NA,NA,NA,NA,NA,NA,".",0.142857,0
"335","BMU",23,"Bermuda",1999,0,63937.9,130000,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.142857,0
"336","BMU",23,"Bermuda",2000,0,69275.6,110000,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.142857,0
"337","BMU",23,"Bermuda",2001,0,73481.6,40000,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.142857,0
"338","BMU",23,"Bermuda",2002,0,71926.2,30000,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.142857,0
"339","BMU",23,"Bermuda",2003,0,73894.3,40000,NA,NA,0,NA,NA,NA,NA,NA,NA,".",0.2,0
"340","BMU",23,"Bermuda",2004,0,75117.3,120000,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.257143,0
"341","BMU",23,"Bermuda",2005,0,75882,NA,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.314286,0
"342","BMU",23,"Bermuda",2006,0,79630.8,NA,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.314286,0
"343","BMU",23,"Bermuda",2007,0,81353.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,".",0.342857,0
"344","BMU",23,"Bermuda",2008,0,81531.6,NA,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.342857,0
"345","BMU",23,"Bermuda",2009,0,76954.6,NA,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.342857,0
"346","BMU",23,"Bermuda",2010,0,75890.6,NA,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.371429,0
"347","BMU",23,"Bermuda",2011,0,74385.8,NA,NA,NA,0,NA,NA,NA,0,NA,NA,".",0.4,0
"348","BMU",23,"Bermuda",2012,0,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,".",0.4,0
"349","BTN",28,"Bhutan",1993,0,705.206,9.5e+07,10,0.222222,0,2,3,49,0,23,0,"0",0.227273,1
"350","BTN",28,"Bhutan",1994,0,750.928,1e+08,10,0.342105,0,4,4,52,0,24,0,"0",0.227273,1
"351","BTN",28,"Bhutan",1995,0,807.971,9.2e+07,10,0.368421,0,4,3,48,0,25,0,"0",0.227273,1
"352","BTN",28,"Bhutan",1996,0,847.13,8.1e+07,10,0.32,0,6,4,56,0,26,0,"0",0.227273,1
"353","BTN",28,"Bhutan",1997,0,878.005,1e+08,10,0.255319,0,5,4,59,0,27,0,"0",0.227273,1
"354","BTN",28,"Bhutan",1998,0,907.994,9.1e+07,10,0.206897,0,5,4,60,0,28,0,"0",0.227273,1
"355","BTN",28,"Bhutan",1999,0,953.925,1e+08,10,0.208333,0,5,2,61,0,29,0,"0",0.227273,1
"356","BTN",28,"Bhutan",2000,0,991.591,9.1e+07,10,0.162162,0,4,4,69,0,30,0,"0",0.272727,1
"357","BTN",28,"Bhutan",2001,0,1042.39,1.1e+08,10,0.170732,0,6,3,67,0,31,0,"0",0.318182,1
"358","BTN",28,"Bhutan",2002,0,1120.34,1.2e+08,10,0.119048,0,5,4,68,0,32,0,"0",0.304348,1
"359","BTN",28,"Bhutan",2003,0,1171.12,1.1e+08,10,0.139535,0,5,4,84,0,33,0,"0",0.347826,1
"360","BTN",28,"Bhutan",2004,0,1205.92,1e+08,10,0.076923,0,6,4,86,0,34,0,"0",0.347826,1
"361","BTN",28,"Bhutan",2005,0,1258.99,1.1e+08,14,0.076923,0,6,3,92,0,35,0,"0",0.434783,1
"362","BTN",28,"Bhutan",2006,0,1314.6,1.3e+08,14,0.076923,0,6,3,94,0,36,0,"0",0.478261,1
"363","BTN",28,"Bhutan",2007,1,1518.77,1.1e+08,14,0.074074,0,6,4,98,1,1,0,"0",0.521739,1
"364","BOL",24,"Bolivia",1993,0,866.707,8.6e+08,19,0.27907,0,6,10,587,2,4,3,"22.979999540000001",0.114286,0
"365","BOL",24,"Bolivia",1994,0,886.371,8.2e+08,19,0.415094,0,6,12,595,0,1,2,"20",0.142857,0
"366","BOL",24,"Bolivia",1995,0,906.987,9.4e+08,19,0.323077,0,5,12,612,0,2,2,"20",0.142857,0
"367","BOL",24,"Bolivia",1996,0,925.74,1.1e+09,19,0.413793,0,7,12,613,0,3,2,"20",0.142857,0
"368","BOL",24,"Bolivia",1997,0,950.71,1e+09,19,0.37037,0,7,12,613,2,4,2,"20",0.142857,0
"369","BOL",24,"Bolivia",1998,0,977.489,9.7e+08,19,0.297872,0,4,12,650,0,1,1,"17.700000760000002",0.142857,0
"370","BOL",24,"Bolivia",1999,0,961.351,8.6e+08,19,0.306122,0,7,11,658,0,2,1,"17.700000760000002",0.142857,0
"371","BOL",24,"Bolivia",2000,0,965.408,7.7e+08,19,0.307692,0,4,11,683,0,3,1,"17.700000760000002",0.142857,0
"372","BOL",24,"Bolivia",2001,0,961.983,1.2e+09,19,0.192308,0,7,11,676,0,4,1,"17.700000760000002",0.142857,0
"373","BOL",24,"Bolivia",2002,0,966.464,1.1e+09,19,0.193548,0,7,11,683,2,1,1,"17.700000760000002",0.142857,0
"374","BOL",24,"Bolivia",2003,0,973.574,1.3e+09,18,0.2,0,4,10,722,0,1,2,"20.899999619999999",0.2,0
"375","BOL",24,"Bolivia",2004,0,995.347,9.7e+08,18,0.180328,0,6,10,735,0,1,2,"20.899999619999999",0.257143,0
"376","BOL",24,"Bolivia",2005,0,1020.79,7.9e+08,18,0.180328,0,6,10,746,2,2,2,"20.899999619999999",0.314286,0
"377","BOL",24,"Bolivia",2006,0,1051.47,1e+09,18,0.088235,0,6,10,747,2,1,3,"28.590000150000002",0.314286,0
"378","BOL",24,"Bolivia",2007,1,1081.39,5.5e+08,18,0.061224,0,6,10,749,0,2,3,"28.590000150000002",0.342857,0
"379","BIH",20,"Bosnia-Herzegovina",1993,0,NA,1.1e+08,20,0.25,1,NA,NA,96,0,NA,NA,"0",0,0
"380","BIH",20,"Bosnia-Herzegovina",1994,0,572.85,6.9e+08,20,0.52,1,NA,NA,142,0,NA,NA,"0",0,0
"381","BIH",20,"Bosnia-Herzegovina",1995,0,719.206,1.3e+09,NA,0.425532,1,NA,NA,153,0,1,0,"0",0,0
"382","BIH",20,"Bosnia-Herzegovina",1996,0,1372.81,1.2e+09,NA,0.5,0,NA,NA,164,2,NA,0,".",0,0
"383","BIH",20,"Bosnia-Herzegovina",1997,0,1818.6,1.3e+09,NA,NA,0,NA,NA,201,0,NA,0,".",0.066667,0
"384","BIH",20,"Bosnia-Herzegovina",1998,0,2041.77,1.4e+09,NA,NA,0,NA,NA,247,2,NA,0,".",0.066667,0
"385","BIH",20,"Bosnia-Herzegovina",1999,0,2171.47,2e+09,NA,0.703704,0,NA,NA,264,0,NA,0,".",0.133333,0
"386","BIH",20,"Bosnia-Herzegovina",2000,0,2241.7,1.3e+09,NA,0.666667,0,NA,NA,338,2,NA,0,".",0.2,0
"387","BIH",20,"Bosnia-Herzegovina",2001,0,2313.19,1.1e+09,NA,0.695652,0,6,8,373,0,NA,0,".",0.4,0
"388","BIH",20,"Bosnia-Herzegovina",2002,0,2424.4,9.1e+08,NA,0.47619,0,6,8,411,2,NA,0,".",0.466667,0
"389","BIH",20,"Bosnia-Herzegovina",2003,0,2522.54,7.6e+08,NA,0.433962,0,6,8,456,0,1,0,"8.6400003430000005",0.466667,0
"390","BIH",20,"Bosnia-Herzegovina",2004,0,2682.65,8.7e+08,NA,0.442308,0,7,5,493,0,2,0,"8.6400003430000005",0.466667,0
"391","BIH",20,"Bosnia-Herzegovina",2005,0,2821.79,6.8e+08,NA,0.47619,0,7,7,514,0,3,0,"8.6400003430000005",0.466667,0
"392","BIH",20,"Bosnia-Herzegovina",2006,0,3000.35,6.4e+08,NA,0.339623,0,7,8,542,2,4,0,"8.6400003430000005",0.466667,0
"393","BIH",20,"Bosnia-Herzegovina",2007,0,3210.89,6.6e+08,NA,0.392157,0,6,7,556,0,1,0,"16.88999939",0.4375,0
"394","BIH",20,"Bosnia-Herzegovina",2008,0,3391.47,4.8e+08,NA,0.346939,0,7,7,NA,0,2,0,"16.88999939",0.411765,0
"395","BIH",20,"Bosnia-Herzegovina",2009,0,3299.4,4.4e+08,NA,0.479167,0,6,7,NA,0,3,0,"16.88999939",0.470588,0
"396","BIH",20,"Bosnia-Herzegovina",2010,0,3328.99,5.4e+08,NA,0.413043,0,6,7,NA,2,4,0,"16.88999939",0.529412,0
"397","BIH",20,"Bosnia-Herzegovina",2011,0,3378.07,6.2e+08,NA,0.583333,0,NA,NA,NA,0,1,0,".",0.529412,0
"398","BIH",20,"Bosnia-Herzegovina",2012,0,3359.16,NA,NA,0.468085,0,NA,NA,NA,0,2,0,".",0.529412,0
"399","BWA",29,"Botswana",1993,0,3406.86,2.1e+08,17,0.27907,0,6,12,290,0,13,1,"26.950000760000002",0.040816,0
"400","BWA",29,"Botswana",1994,0,3440.05,1.4e+08,17,0.377358,0,7,11,306,2,14,1,"26.950000760000002",0.041667,0
"401","BWA",29,"Botswana",1995,0,3504.02,1.3e+08,17,0.323077,0,6,12,318,0,15,1,"37.069999690000003",0.041667,0
"402","BWA",29,"Botswana",1996,0,3612.92,1e+08,17,0.38983,0,7,13,331,0,16,1,"37.069999690000003",0.041667,0
"403","BWA",29,"Botswana",1997,0,3893.02,1.9e+08,18,0.301887,0,7,12,331,0,17,1,"37.069999690000003",0.0625,0
"404","BWA",29,"Botswana",1998,0,4216.12,1.6e+08,18,0.26087,0,6,11,349,0,18,1,"37.069999690000003",0.0625,0
"405","BWA",29,"Botswana",1999,0,4345.52,9.1e+07,18,0.269231,0,7,12,356,2,1,1,"37.069999690000003",0.083333,0
"406","BWA",29,"Botswana",2000,0,4521.46,5e+07,18,0.234043,0,7,11,369,0,2,1,"26",0.145833,0
"407","BWA",29,"Botswana",2001,0,4608.26,5e+07,18,0.186047,0,7,11,365,0,3,1,"26",0.166667,0
"408","BWA",29,"Botswana",2002,0,4952.27,5.3e+07,18,0.109091,0,7,11,376,0,4,1,"26",0.1875,0
"409","BWA",29,"Botswana",2003,0,5195.18,3.7e+07,18,0.15,0,7,10,391,0,5,1,"26",0.208333,0
"410","BWA",29,"Botswana",2004,0,5440.03,6.2e+07,18,0.109091,0,7,11,396,2,6,1,"26",0.25,0
"411","BWA",29,"Botswana",2005,0,5467.27,5.8e+07,18,0.12069,0,7,11,397,0,7,1,"26.059999470000001",0.25,0
"412","BWA",29,"Botswana",2006,0,5687,8e+07,18,0.060606,0,6,11,401,0,8,1,"26.059999470000001",0.291667,0
"413","BWA",29,"Botswana",2007,0,6130.01,1.2e+08,18,0.066667,0,7,10,400,0,9,1,"26.059999470000001",0.3125,0
"414","BWA",29,"Botswana",2008,0,6295.88,7.3e+08,18,0.169492,0,6,8,NA,0,10,1,"26.059999470000001",0.333333,0
"415","BWA",29,"Botswana",2009,0,5746.38,2.9e+08,18,0.230769,0,6,10,NA,2,1,1,"26.059999470000001",0.354167,0
"416","BWA",29,"Botswana",2010,0,6157.63,1.6e+08,18,0.2,0,7,10,NA,0,2,1,"21.940000529999999",0.416667,0
"417","BWA",29,"Botswana",2011,0,6592.77,1.2e+08,18,0.301887,0,NA,NA,NA,0,3,1,"21.940000529999999",0.4375,0
"418","BWA",29,"Botswana",2012,0,6934.86,NA,NA,0.222222,0,NA,NA,NA,0,4,1,"21.940000529999999",0.428571,0
"419","BRA",25,"Brazil",1993,0,4031.13,2.9e+08,18,0.219512,0,3,13,1555,0,1,1,"10",0.114286,0
"420","BRA",25,"Brazil",1994,0,4181.67,3.5e+08,18,0.38,0,4,10,1561,2,2,1,"10",0.142857,0
"421","BRA",25,"Brazil",1995,0,4300.07,3.4e+08,18,0.290323,0,2,11,1643,0,1,3,"20.299999239999998",0.142857,0
"422","BRA",25,"Brazil",1996,0,4325.68,3.6e+08,18,0.403509,0,4,13,1690,0,2,3,"20.299999239999998",0.142857,0
"423","BRA",25,"Brazil",1997,0,4403.81,3.8e+08,18,0.351852,0,4,13,1690,0,3,3,"20.299999239999998",0.142857,0
